county,precinct,office,district,party,votes,candidate,HouseDistrict,SenateDistrict
Lincoln,FORTINE,CLERK & RECORDER/AUDITOR/ASSESSOR/SURVEYOR,,REP,386,ROBIN A BENSON,House District 2,Senate District 1
Lincoln,LIBBY/PLUMMER,CLERK & RECORDER/AUDITOR/ASSESSOR/SURVEYOR,,REP,782,ROBIN A BENSON,House District 1,Senate District 1
Lincoln,LIBBY EAST,CLERK & RECORDER/AUDITOR/ASSESSOR/SURVEYOR,,REP,572,ROBIN A BENSON,House District 2,Senate District 1
Lincoln,LIBBY NORTH,CLERK & RECORDER/AUDITOR/ASSESSOR/SURVEYOR,,REP,688,ROBIN A BENSON,House District 2,Senate District 1
Lincoln,LIBBY WEST,CLERK & RECORDER/AUDITOR/ASSESSOR/SURVEYOR,,REP,899,ROBIN A BENSON,House District 1,Senate District 1
Lincoln,MC CORMICK,CLERK & RECORDER/AUDITOR/ASSESSOR/SURVEYOR,,REP,209,ROBIN A BENSON,House District 2,Senate District 1
Lincoln,TOWN OF EUREKA,CLERK & RECORDER/AUDITOR/ASSESSOR/SURVEYOR,,REP,375,ROBIN A BENSON,House District 2,Senate District 1
Lincoln,TREGO,CLERK & RECORDER/AUDITOR/ASSESSOR/SURVEYOR,,REP,253,ROBIN A BENSON,House District 2,Senate District 1
Lincoln,TROY COMBINED,CLERK & RECORDER/AUDITOR/ASSESSOR/SURVEYOR,,REP,339,ROBIN A BENSON,House District 1,Senate District 1
Lincoln,TROY NORTH,CLERK & RECORDER/AUDITOR/ASSESSOR/SURVEYOR,,REP,196,ROBIN A BENSON,House District 2,Senate District 1
Lincoln,TROY RURAL,CLERK & RECORDER/AUDITOR/ASSESSOR/SURVEYOR,,REP,627,ROBIN A BENSON,House District 1,Senate District 1
Lincoln,YAAK,CLERK & RECORDER/AUDITOR/ASSESSOR/SURVEYOR,,REP,123,ROBIN A BENSON,House District 2,Senate District 1
Lincoln,CITY OF LIBBY,SHERIFF,,REP,986,DARREN SHORT,House District 1,Senate District 1
Lincoln,EUREKA RURAL,SHERIFF,,REP,1460,DARREN SHORT,House District 2,Senate District 1
Lincoln,FORTINE,SHERIFF,,REP,385,DARREN SHORT,House District 2,Senate District 1
Lincoln,LIBBY/PLUMMER,SHERIFF,,REP,837,DARREN SHORT,House District 1,Senate District 1
Lincoln,LIBBY EAST,SHERIFF,,REP,591,DARREN SHORT,House District 2,Senate District 1
Lincoln,LIBBY NORTH,SHERIFF,,REP,727,DARREN SHORT,House District 2,Senate District 1
Lincoln,LIBBY WEST,SHERIFF,,REP,951,DARREN SHORT,House District 1,Senate District 1
Lincoln,MC CORMICK,SHERIFF,,REP,212,DARREN SHORT,House District 2,Senate District 1
Lincoln,TOWN OF EUREKA,SHERIFF,,REP,367,DARREN SHORT,House District 2,Senate District 1
Lincoln,TREGO,SHERIFF,,REP,237,DARREN SHORT,House District 2,Senate District 1
Lincoln,TROY COMBINED,SHERIFF,,REP,358,DARREN SHORT,House District 1,Senate District 1
Lincoln,TROY NORTH,SHERIFF,,REP,208,DARREN SHORT,House District 2,Senate District 1
Lincoln,TROY RURAL,SHERIFF,,REP,655,DARREN SHORT,House District 1,Senate District 1
Lincoln,YAAK,SHERIFF,,REP,129,DARREN SHORT,House District 2,Senate District 1
Lincoln,CITY OF LIBBY,CORONER,,REP,994,STEVEN H SCHNACKENBERG,House District 1,Senate District 1
Lincoln,EUREKA RURAL,CORONER,,REP,1544,STEVEN H SCHNACKENBERG,House District 2,Senate District 1
Lincoln,FORTINE,CORONER,,REP,402,STEVEN H SCHNACKENBERG,House District 2,Senate District 1
Lincoln,LIBBY/PLUMMER,CORONER,,REP,863,STEVEN H SCHNACKENBERG,House District 1,Senate District 1
Lincoln,LIBBY EAST,CORONER,,REP,611,STEVEN H SCHNACKENBERG,House District 2,Senate District 1
Lincoln,LIBBY NORTH,CORONER,,REP,756,STEVEN H SCHNACKENBERG,House District 2,Senate District 1
Lincoln,LIBBY WEST,CORONER,,REP,955,STEVEN H SCHNACKENBERG,House District 1,Senate District 1
Lincoln,MC CORMICK,CORONER,,REP,222,STEVEN H SCHNACKENBERG,House District 2,Senate District 1
Lincoln,TOWN OF EUREKA,CORONER,,REP,391,STEVEN H SCHNACKENBERG,House District 2,Senate District 1
Lincoln,TREGO,CORONER,,REP,256,STEVEN H SCHNACKENBERG,House District 2,Senate District 1
Lincoln,TROY COMBINED,CORONER,,REP,359,STEVEN H SCHNACKENBERG,House District 1,Senate District 1
Lincoln,TROY NORTH,CORONER,,REP,207,STEVEN H SCHNACKENBERG,House District 2,Senate District 1
Lincoln,TROY RURAL,CORONER,,REP,656,STEVEN H SCHNACKENBERG,House District 1,Senate District 1
Lincoln,YAAK,CORONER,,REP,130,STEVEN H SCHNACKENBERG,House District 2,Senate District 1
Lincoln,CITY OF LIBBY,COUNTY ATTORNEY,,REP,913,MARCIA BORIS,House District 1,Senate District 1
Lincoln,EUREKA RURAL,COUNTY ATTORNEY,,REP,1484,MARCIA BORIS,House District 2,Senate District 1
Lincoln,FORTINE,COUNTY ATTORNEY,,REP,385,MARCIA BORIS,House District 2,Senate District 1
Lincoln,LIBBY/PLUMMER,COUNTY ATTORNEY,,REP,805,MARCIA BORIS,House District 1,Senate District 1
Lincoln,LIBBY EAST,COUNTY ATTORNEY,,REP,577,MARCIA BORIS,House District 2,Senate District 1
Lincoln,LIBBY NORTH,COUNTY ATTORNEY,,REP,697,MARCIA BORIS,House District 2,Senate District 1
Lincoln,LIBBY WEST,COUNTY ATTORNEY,,REP,906,MARCIA BORIS,House District 1,Senate District 1
Lincoln,MC CORMICK,COUNTY ATTORNEY,,REP,207,MARCIA BORIS,House District 2,Senate District 1
Lincoln,TOWN OF EUREKA,COUNTY ATTORNEY,,REP,370,MARCIA BORIS,House District 2,Senate District 1
Lincoln,TREGO,COUNTY ATTORNEY,,REP,245,MARCIA BORIS,House District 2,Senate District 1
Lincoln,TROY COMBINED,COUNTY ATTORNEY,,REP,346,MARCIA BORIS,House District 1,Senate District 1
Lincoln,TROY NORTH,COUNTY ATTORNEY,,REP,195,MARCIA BORIS,House District 2,Senate District 1
Lincoln,TROY RURAL,COUNTY ATTORNEY,,REP,621,MARCIA BORIS,House District 1,Senate District 1
Lincoln,YAAK,COUNTY ATTORNEY,,REP,119,MARCIA BORIS,House District 2,Senate District 1
Lincoln,CITY OF LIBBY,TREASURER/COUNTY SUPERINTENDENT OF SCHOOLS,,REP,901,SEDARIS CARLBERG,House District 1,Senate District 1
Lincoln,EUREKA RURAL,TREASURER/COUNTY SUPERINTENDENT OF SCHOOLS,,REP,1439,SEDARIS CARLBERG,House District 2,Senate District 1
Lincoln,FORTINE,TREASURER/COUNTY SUPERINTENDENT OF SCHOOLS,,REP,381,SEDARIS CARLBERG,House District 2,Senate District 1
Lincoln,LIBBY/PLUMMER,TREASURER/COUNTY SUPERINTENDENT OF SCHOOLS,,REP,785,SEDARIS CARLBERG,House District 1,Senate District 1
Lincoln,LIBBY EAST,TREASURER/COUNTY SUPERINTENDENT OF SCHOOLS,,REP,563,SEDARIS CARLBERG,House District 2,Senate District 1
Lincoln,LIBBY NORTH,TREASURER/COUNTY SUPERINTENDENT OF SCHOOLS,,REP,683,SEDARIS CARLBERG,House District 2,Senate District 1
Lincoln,LIBBY WEST,TREASURER/COUNTY SUPERINTENDENT OF SCHOOLS,,REP,888,SEDARIS CARLBERG,House District 1,Senate District 1
Lincoln,MC CORMICK,TREASURER/COUNTY SUPERINTENDENT OF SCHOOLS,,REP,207,SEDARIS CARLBERG,House District 2,Senate District 1
Lincoln,TOWN OF EUREKA,TREASURER/COUNTY SUPERINTENDENT OF SCHOOLS,,REP,357,SEDARIS CARLBERG,House District 2,Senate District 1
Lincoln,TREGO,TREASURER/COUNTY SUPERINTENDENT OF SCHOOLS,,REP,242,SEDARIS CARLBERG,House District 2,Senate District 1
Lincoln,TROY COMBINED,TREASURER/COUNTY SUPERINTENDENT OF SCHOOLS,,REP,338,SEDARIS CARLBERG,House District 1,Senate District 1
Lincoln,TROY NORTH,TREASURER/COUNTY SUPERINTENDENT OF SCHOOLS,,REP,192,SEDARIS CARLBERG,House District 2,Senate District 1
Lincoln,TROY RURAL,TREASURER/COUNTY SUPERINTENDENT OF SCHOOLS,,REP,608,SEDARIS CARLBERG,House District 1,Senate District 1
Lincoln,YAAK,TREASURER/COUNTY SUPERINTENDENT OF SCHOOLS,,REP,120,SEDARIS CARLBERG,House District 2,Senate District 1
Madison,ALDER - WARD 2,U.S. Senate,,REP,106,MATT ROSENDALE,House District 71,Senate District 36
Madison,ENNIS - RURAL,U.S. Senate,,REP,1036,MATT ROSENDALE,House District 71,Senate District 36
Madison,ENNIS - TOWN,U.S. Senate,,REP,234,MATT ROSENDALE,House District 71,Senate District 36
Madison,HARRISON - WARD 2,U.S. Senate,,REP,210,MATT ROSENDALE,House District 71,Senate District 36
Madison,JEFFERSON ISLAND - WARD 1,U.S. Senate,,REP,155,MATT ROSENDALE,House District 71,Senate District 36
Madison,SHERIDAN,U.S. Senate,,REP,593,MATT ROSENDALE,House District 71,Senate District 36
Madison,TWIN BRIDGES,U.S. Senate,,REP,485,MATT ROSENDALE,House District 71,Senate District 36
Madison,VIRGINIA CITY - WARD 1,U.S. Senate,,REP,79,MATT ROSENDALE,House District 71,Senate District 36
Madison,ALDER - WARD 2,U.S. Senate,,DEM,63,JON TESTER,House District 71,Senate District 36
Madison,ENNIS - RURAL,U.S. Senate,,DEM,679,JON TESTER,House District 71,Senate District 36
Madison,ENNIS - TOWN,U.S. Senate,,DEM,237,JON TESTER,House District 71,Senate District 36
Madison,HARRISON - WARD 2,U.S. Senate,,DEM,119,JON TESTER,House District 71,Senate District 36
Madison,JEFFERSON ISLAND - WARD 1,U.S. Senate,,DEM,52,JON TESTER,House District 71,Senate District 36
Madison,SHERIDAN,U.S. Senate,,DEM,395,JON TESTER,House District 71,Senate District 36
Madison,TWIN BRIDGES,U.S. Senate,,DEM,258,JON TESTER,House District 71,Senate District 36
Madison,VIRGINIA CITY - WARD 1,U.S. Senate,,DEM,87,JON TESTER,House District 71,Senate District 36
Madison,ALDER - WARD 2,U.S. Senate,,LIB,6,RICK BRECKENRIDGE,House District 71,Senate District 36
Madison,ENNIS - RURAL,U.S. Senate,,LIB,49,RICK BRECKENRIDGE,House District 71,Senate District 36
Madison,ENNIS - TOWN,U.S. Senate,,LIB,27,RICK BRECKENRIDGE,House District 71,Senate District 36
Madison,HARRISON - WARD 2,U.S. Senate,,LIB,21,RICK BRECKENRIDGE,House District 71,Senate District 36
Madison,JEFFERSON ISLAND - WARD 1,U.S. Senate,,LIB,4,RICK BRECKENRIDGE,House District 71,Senate District 36
Madison,SHERIDAN,U.S. Senate,,LIB,25,RICK BRECKENRIDGE,House District 71,Senate District 36
Madison,TWIN BRIDGES,U.S. Senate,,LIB,33,RICK BRECKENRIDGE,House District 71,Senate District 36
Madison,VIRGINIA CITY - WARD 1,U.S. Senate,,LIB,6,RICK BRECKENRIDGE,House District 71,Senate District 36
Madison,ALDER - WARD 2,U.S. House,1,REP,118,GREG GIANFORTE,House District 71,Senate District 36
Madison,ENNIS - RURAL,U.S. House,1,REP,1087,GREG GIANFORTE,House District 71,Senate District 36
Madison,ENNIS - TOWN,U.S. House,1,REP,265,GREG GIANFORTE,House District 71,Senate District 36
Madison,HARRISON - WARD 2,U.S. House,1,REP,234,GREG GIANFORTE,House District 71,Senate District 36
Madison,JEFFERSON ISLAND - WARD 1,U.S. House,1,REP,165,GREG GIANFORTE,House District 71,Senate District 36
Madison,SHERIDAN,U.S. House,1,REP,662,GREG GIANFORTE,House District 71,Senate District 36
Madison,TWIN BRIDGES,U.S. House,1,REP,546,GREG GIANFORTE,House District 71,Senate District 36
Madison,VIRGINIA CITY - WARD 1,U.S. House,1,REP,82,GREG GIANFORTE,House District 71,Senate District 36
Madison,ALDER - WARD 2,U.S. House,1,DEM,51,KATHLEEN WILLIAMS,House District 71,Senate District 36
Madison,ENNIS - RURAL,U.S. House,1,DEM,624,KATHLEEN WILLIAMS,House District 71,Senate District 36
Madison,ENNIS - TOWN,U.S. House,1,DEM,211,KATHLEEN WILLIAMS,House District 71,Senate District 36
Madison,HARRISON - WARD 2,U.S. House,1,DEM,108,KATHLEEN WILLIAMS,House District 71,Senate District 36
Madison,JEFFERSON ISLAND - WARD 1,U.S. House,1,DEM,43,KATHLEEN WILLIAMS,House District 71,Senate District 36
Madison,SHERIDAN,U.S. House,1,DEM,331,KATHLEEN WILLIAMS,House District 71,Senate District 36
Madison,TWIN BRIDGES,U.S. House,1,DEM,214,KATHLEEN WILLIAMS,House District 71,Senate District 36
Madison,VIRGINIA CITY - WARD 1,U.S. House,1,DEM,85,KATHLEEN WILLIAMS,House District 71,Senate District 36
Madison,ALDER - WARD 2,U.S. House,1,LIB,4,ELINOR SWANSON,House District 71,Senate District 36
Madison,ENNIS - RURAL,U.S. House,1,LIB,57,ELINOR SWANSON,House District 71,Senate District 36
Madison,ENNIS - TOWN,U.S. House,1,LIB,22,ELINOR SWANSON,House District 71,Senate District 36
Madison,HARRISON - WARD 2,U.S. House,1,LIB,14,ELINOR SWANSON,House District 71,Senate District 36
Madison,JEFFERSON ISLAND - WARD 1,U.S. House,1,LIB,1,ELINOR SWANSON,House District 71,Senate District 36
Madison,SHERIDAN,U.S. House,1,LIB,25,ELINOR SWANSON,House District 71,Senate District 36
Madison,TWIN BRIDGES,U.S. House,1,LIB,17,ELINOR SWANSON,House District 71,Senate District 36
Madison,VIRGINIA CITY - WARD 1,U.S. House,1,LIB,5,ELINOR SWANSON,House District 71,Senate District 36
Madison,ALDER - WARD 2,CLERK OF THE SUPREME COURT,,REP,119,BOWEN GREENWOOD,House District 71,Senate District 36
Madison,ENNIS - RURAL,CLERK OF THE SUPREME COURT,,REP,1066,BOWEN GREENWOOD,House District 71,Senate District 36
Madison,ENNIS - TOWN,CLERK OF THE SUPREME COURT,,REP,260,BOWEN GREENWOOD,House District 71,Senate District 36
Madison,HARRISON - WARD 2,CLERK OF THE SUPREME COURT,,REP,224,BOWEN GREENWOOD,House District 71,Senate District 36
Madison,JEFFERSON ISLAND - WARD 1,CLERK OF THE SUPREME COURT,,REP,149,BOWEN GREENWOOD,House District 71,Senate District 36
Madison,SHERIDAN,CLERK OF THE SUPREME COURT,,REP,615,BOWEN GREENWOOD,House District 71,Senate District 36
Madison,TWIN BRIDGES,CLERK OF THE SUPREME COURT,,REP,538,BOWEN GREENWOOD,House District 71,Senate District 36
Madison,VIRGINIA CITY - WARD 1,CLERK OF THE SUPREME COURT,,REP,77,BOWEN GREENWOOD,House District 71,Senate District 36
Madison,ALDER - WARD 2,CLERK OF THE SUPREME COURT,,DEM,42,REX RENK,House District 71,Senate District 36
Madison,ENNIS - RURAL,CLERK OF THE SUPREME COURT,,DEM,486,REX RENK,House District 71,Senate District 36
Madison,ENNIS - TOWN,CLERK OF THE SUPREME COURT,,DEM,163,REX RENK,House District 71,Senate District 36
Madison,HARRISON - WARD 2,CLERK OF THE SUPREME COURT,,DEM,83,REX RENK,House District 71,Senate District 36
Madison,JEFFERSON ISLAND - WARD 1,CLERK OF THE SUPREME COURT,,DEM,39,REX RENK,House District 71,Senate District 36
Madison,SHERIDAN,CLERK OF THE SUPREME COURT,,DEM,281,REX RENK,House District 71,Senate District 36
Madison,TWIN BRIDGES,CLERK OF THE SUPREME COURT,,DEM,174,REX RENK,House District 71,Senate District 36
Madison,VIRGINIA CITY - WARD 1,CLERK OF THE SUPREME COURT,,DEM,69,REX RENK,House District 71,Senate District 36
Madison,ALDER - WARD 2,CLERK OF THE SUPREME COURT,,LIB,4,ROGER ROOTS,House District 71,Senate District 36
Madison,ENNIS - RURAL,CLERK OF THE SUPREME COURT,,LIB,134,ROGER ROOTS,House District 71,Senate District 36
Madison,ENNIS - TOWN,CLERK OF THE SUPREME COURT,,LIB,47,ROGER ROOTS,House District 71,Senate District 36
Madison,HARRISON - WARD 2,CLERK OF THE SUPREME COURT,,LIB,36,ROGER ROOTS,House District 71,Senate District 36
Madison,JEFFERSON ISLAND - WARD 1,CLERK OF THE SUPREME COURT,,LIB,15,ROGER ROOTS,House District 71,Senate District 36
Madison,SHERIDAN,CLERK OF THE SUPREME COURT,,LIB,62,ROGER ROOTS,House District 71,Senate District 36
Madison,TWIN BRIDGES,CLERK OF THE SUPREME COURT,,LIB,39,ROGER ROOTS,House District 71,Senate District 36
Madison,VIRGINIA CITY - WARD 1,CLERK OF THE SUPREME COURT,,LIB,14,ROGER ROOTS,House District 71,Senate District 36
Madison,ALDER - WARD 2,State House,71,REP,120,RAY L. SHAW,House District 71,Senate District 36
Madison,ENNIS - RURAL,State House,71,REP,854,RAY L. SHAW,House District 71,Senate District 36
Madison,ENNIS - TOWN,State House,71,REP,221,RAY L. SHAW,House District 71,Senate District 36
Madison,HARRISON - WARD 2,State House,71,REP,149,RAY L. SHAW,House District 71,Senate District 36
Madison,JEFFERSON ISLAND - WARD 1,State House,71,REP,147,RAY L. SHAW,House District 71,Senate District 36
Madison,SHERIDAN,State House,71,REP,669,RAY L. SHAW,House District 71,Senate District 36
Madison,TWIN BRIDGES,State House,71,REP,564,RAY L. SHAW,House District 71,Senate District 36
Madison,VIRGINIA CITY - WARD 1,State House,71,REP,91,RAY L. SHAW,House District 71,Senate District 36
Madison,ALDER - WARD 2,State House,71,DEM,36,JAY A. FREDERICK,House District 71,Senate District 36
Madison,ENNIS - RURAL,State House,71,DEM,546,JAY A. FREDERICK,House District 71,Senate District 36
Madison,ENNIS - TOWN,State House,71,DEM,183,JAY A. FREDERICK,House District 71,Senate District 36
Madison,HARRISON - WARD 2,State House,71,DEM,76,JAY A. FREDERICK,House District 71,Senate District 36
Madison,JEFFERSON ISLAND - WARD 1,State House,71,DEM,33,JAY A. FREDERICK,House District 71,Senate District 36
Madison,SHERIDAN,State House,71,DEM,243,JAY A. FREDERICK,House District 71,Senate District 36
Madison,TWIN BRIDGES,State House,71,DEM,149,JAY A. FREDERICK,House District 71,Senate District 36
Madison,VIRGINIA CITY - WARD 1,State House,71,DEM,64,JAY A. FREDERICK,House District 71,Senate District 36
Madison,ALDER - WARD 2,State House,71,LIB,17,MICHAEL WHITE,House District 71,Senate District 36
Madison,ENNIS - RURAL,State House,71,LIB,335,MICHAEL WHITE,House District 71,Senate District 36
Madison,ENNIS - TOWN,State House,71,LIB,91,MICHAEL WHITE,House District 71,Senate District 36
Madison,HARRISON - WARD 2,State House,71,LIB,125,MICHAEL WHITE,House District 71,Senate District 36
Madison,JEFFERSON ISLAND - WARD 1,State House,71,LIB,28,MICHAEL WHITE,House District 71,Senate District 36
Madison,SHERIDAN,State House,71,LIB,93,MICHAEL WHITE,House District 71,Senate District 36
Madison,TWIN BRIDGES,State House,71,LIB,45,MICHAEL WHITE,House District 71,Senate District 36
Madison,VIRGINIA CITY - WARD 1,State House,71,LIB,18,MICHAEL WHITE,House District 71,Senate District 36
Madison,ALDER - WARD 2,CLERK OF THE DISTRICT COURT,,NP ,151,KAREN J. MILLER,House District 71,Senate District 36
Madison,ENNIS - RURAL,CLERK OF THE DISTRICT COURT,,NP ,1452,KAREN J. MILLER,House District 71,Senate District 36
Madison,ENNIS - TOWN,CLERK OF THE DISTRICT COURT,,NP ,425,KAREN J. MILLER,House District 71,Senate District 36
Madison,HARRISON - WARD 2,CLERK OF THE DISTRICT COURT,,NP ,298,KAREN J. MILLER,House District 71,Senate District 36
Madison,JEFFERSON ISLAND - WARD 1,CLERK OF THE DISTRICT COURT,,NP ,173,KAREN J. MILLER,House District 71,Senate District 36
Madison,SHERIDAN,CLERK OF THE DISTRICT COURT,,NP ,883,KAREN J. MILLER,House District 71,Senate District 36
Madison,TWIN BRIDGES,CLERK OF THE DISTRICT COURT,,NP ,674,KAREN J. MILLER,House District 71,Senate District 36
Madison,VIRGINIA CITY - WARD 1,CLERK OF THE DISTRICT COURT,,NP ,134,KAREN J. MILLER,House District 71,Senate District 36
Madison,HARRISON - WARD 2,COMMISSION DIST #2,,NP ,109,RANDY R. LOWDER,House District 71,Senate District 36
Madison,HARRISON - WARD 2,COMMISSION DIST #2,,NP ,200,RONALD E. NYE,House District 71,Senate District 36
Madison,JEFFERSON ISLAND - WARD 1,COMMISSION DIST #2,,NP ,50,RANDY R. LOWDER,House District 71,Senate District 36
Madison,JEFFERSON ISLAND - WARD 1,COMMISSION DIST #2,,NP ,123,RONALD E. NYE,House District 71,Senate District 36
Madison,TWIN BRIDGES,COMMISSION DIST #2,,NP ,446,RONALD E. NYE,House District 71,Senate District 36
Madison,TWIN BRIDGES,COMMISSION DIST #2,,NP ,288,RANDY R. LOWDER,House District 71,Senate District 36
Madison,ENNIS - RURAL,COMMISSIONER DIST # 3,,NP ,1050,JAMES P. HART,House District 71,Senate District 36
Madison,ENNIS - TOWN,COMMISSIONER DIST # 3,,NP ,410,JAMES P. HART,House District 71,Senate District 36
Madison,ALDER - WARD 2,CLERK & RECORDER,,NP ,158,KATHLEEN D. MUMME,House District 71,Senate District 36
Madison,ENNIS - RURAL,CLERK & RECORDER,,NP ,1466,KATHLEEN D. MUMME,House District 71,Senate District 36
Madison,ENNIS - TOWN,CLERK & RECORDER,,NP ,432,KATHLEEN D. MUMME,House District 71,Senate District 36
Madison,HARRISON - WARD 2,CLERK & RECORDER,,NP ,285,KATHLEEN D. MUMME,House District 71,Senate District 36
Madison,JEFFERSON ISLAND - WARD 1,CLERK & RECORDER,,NP ,174,KATHLEEN D. MUMME,House District 71,Senate District 36
Madison,SHERIDAN,CLERK & RECORDER,,NP ,884,KATHLEEN D. MUMME,House District 71,Senate District 36
Madison,TWIN BRIDGES,CLERK & RECORDER,,NP ,691,KATHLEEN D. MUMME,House District 71,Senate District 36
Madison,VIRGINIA CITY - WARD 1,CLERK & RECORDER,,NP ,147,KATHLEEN D. MUMME,House District 71,Senate District 36
Madison,ALDER - WARD 2,SHERIFF / CORONER,,NP ,62,ROGER THOMPSON,House District 71,Senate District 36
Madison,ENNIS - RURAL,SHERIFF / CORONER,,NP ,469,ROGER THOMPSON,House District 71,Senate District 36
Madison,ENNIS - TOWN,SHERIFF / CORONER,,NP ,74,ROGER THOMPSON,House District 71,Senate District 36
Madison,HARRISON - WARD 2,SHERIFF / CORONER,,NP ,107,ROGER THOMPSON,House District 71,Senate District 36
Madison,JEFFERSON ISLAND - WARD 1,SHERIFF / CORONER,,NP ,102,ROGER THOMPSON,House District 71,Senate District 36
Madison,SHERIDAN,SHERIFF / CORONER,,NP ,412,ROGER THOMPSON,House District 71,Senate District 36
Madison,TWIN BRIDGES,SHERIFF / CORONER,,NP ,355,ROGER THOMPSON,House District 71,Senate District 36
Madison,VIRGINIA CITY - WARD 1,SHERIFF / CORONER,,NP ,27,ROGER THOMPSON,House District 71,Senate District 36
Madison,ALDER - WARD 2,COUNTY ATTORNEY,,NP ,147,CHRIS CHRISTENSEN,House District 71,Senate District 36
